Repository,Type,#,User,Title,State,Created,Updated,URL
python/cpython,PR,9624,xnox,bpo-34834: Fix test_ssl.test_options to account for OP_ENABLE_MIDDLEBOX_COMPAT.,open,09/28/18 19:18:24,06/04/19 17:31:03,https://github.com/python/cpython/pull/9624
python/cpython,PR,9621,itssme,bpo-34828 sqlite3.iterdump now correctly handles tables with autoincrement,open,09/28/18 16:04:25,02/04/19 11:36:14,https://github.com/python/cpython/pull/9621
python/cpython,PR,9605,serhiy-storchaka,bpo-34822: Simplify AST for subscription.,open,09/27/18 20:11:18,03/14/19 15:10:23,https://github.com/python/cpython/pull/9605
python/cpython,PR,9578,silane,bpo-34800: Fix email.contentmanager raise error when policy.max_line_length is 0 or None,open,09/25/18 23:11:49,10/06/19 22:39:31,https://github.com/python/cpython/pull/9578
python/cpython,PR,9564,WildCard65,bpo-25095: test_httpservers hangs since Python 3.5,open,09/25/18 17:15:04,09/11/19 20:09:53,https://github.com/python/cpython/pull/9564
python/cpython,PR,9523,Windsooon,bpo-34753: Use coroutine object or coroutine function instead of coroutine,open,09/24/18 08:11:56,10/18/19 04:44:26,https://github.com/python/cpython/pull/9523
python/cpython,PR,9520,izbyshev,bpo-34780: Fix potential hang during stdin initialization on Windows,open,09/23/18 23:06:14,09/27/18 02:11:55,https://github.com/python/cpython/pull/9520
python/cpython,PR,9516,ronaldoussoren,bpo-22490: Remove __PYVENV_LAUNCHER__ from environment during launch,open,09/23/18 17:43:19,09/28/19 18:11:59,https://github.com/python/cpython/pull/9516
python/cpython,PR,9515,ZackerySpytz,bpo-32990: Support WAVE_FORMAT_EXTENSIBLE in the wave module,open,09/23/18 16:35:54,11/15/19 07:28:38,https://github.com/python/cpython/pull/9515
python/cpython,PR,9502,terryjreedy,bpo-34774: Use user-selected color theme for Help => IDLE Help.,open,09/23/18 08:53:06,09/28/19 18:11:42,https://github.com/python/cpython/pull/9502
python/cpython,PR,9476,wynfred,bpo-34766: clean BaseProxy cache when Manager client is connected,open,09/21/18 19:55:15,02/04/19 11:36:10,https://github.com/python/cpython/pull/9476
python/cpython,PR,9472,peterebden,bpo-34722: Consistent serialization of sets in bytecode,open,09/21/18 17:35:45,07/06/19 08:58:56,https://github.com/python/cpython/pull/9472
python/cpython,PR,9461,berkerpeksag,bpo-19756: Change remote NNTP server to localhost server for most tests,open,09/20/18 23:44:52,05/21/19 15:33:47,https://github.com/python/cpython/pull/9461
python/cpython,PR,9436,gordonmessmer,bpo-34138: add UTF8 marker per RFC,open,09/20/18 06:30:43,03/28/19 23:30:09,https://github.com/python/cpython/pull/9436
python/cpython,PR,9427,whalebot-helmsman,bpo-34744 Lib/argparse.py %(flag)s format specifier for argparse.add_argument help string,open,09/19/18 22:57:46,03/28/19 23:29:50,https://github.com/python/cpython/pull/9427
python/cpython,PR,9417,conqp,bpo-34732: Delayed check of UUID version on actual instance,open,09/19/18 15:04:26,02/04/19 11:36:08,https://github.com/python/cpython/pull/9417
python/cpython,PR,9413,jophinep,bpo-34732: modified to return uuid version between 1 to 5 based on RFC 4122,open,09/19/18 12:05:59,02/04/19 11:36:08,https://github.com/python/cpython/pull/9413
python/cpython,PR,9362,lepaperwan,bpo-34689: Prevent sysconfig._parse_makefile from expanding $${variables},open,09/17/18 20:53:09,02/04/19 11:36:07,https://github.com/python/cpython/pull/9362
python/cpython,PR,9358,coldfix,bpo-34624: Allow regex for module passed via -W or PYTHONWARNINGS,open,09/17/18 15:43:00,02/04/19 11:36:07,https://github.com/python/cpython/pull/9358
python/cpython,PR,9332,ZackerySpytz,bpo-34696: Match PyByteArray_FromObject() behavior with the documentation,open,09/15/18 19:29:57,06/04/19 05:39:15,https://github.com/python/cpython/pull/9332
python/cpython,PR,9320,larryhastings,"bpo-34690: DO NOT MERGE - Experimental ""frozen modules"".",open,09/15/18 00:25:52,05/13/19 18:00:47,https://github.com/python/cpython/pull/9320
python/cpython,PR,9301,serhiy-storchaka,bpo-34676: Always return a 2-tuple from divmod() and PyNumber_Divmod().,open,09/14/18 13:23:59,04/16/19 20:42:27,https://github.com/python/cpython/pull/9301
python/cpython,PR,9295,ezio-melotti,bpo-32876: fix handling of invalid markup declarations. (WIP),open,09/14/18 10:16:59,02/04/19 11:36:04,https://github.com/python/cpython/pull/9295
python/cpython,PR,9265,tiran,[WIP] bpo-17239: XML entity expansion limitation,open,09/13/18 20:19:05,09/10/19 18:58:41,https://github.com/python/cpython/pull/9265
python/cpython,PR,9259,sir-sigurd,Removed unused regex linebreak category.,open,09/13/18 18:50:21,12/13/19 06:03:53,https://github.com/python/cpython/pull/9259
python/cpython,PR,9004,ZackerySpytz,bpo-19569: Add a macro to suppress deprecation warnings (counterpart of Py_DEPRECATED()),open,08/30/18 01:01:34,12/01/19 22:11:50,https://github.com/python/cpython/pull/9004
python/cpython,PR,8999,prudvinit,"bpo-34541: Fixed, pathlib.Path.iterdir now throws an exception when path is not valid",open,08/29/18 20:05:11,05/24/19 18:10:46,https://github.com/python/cpython/pull/8999
python/cpython,PR,8947,collinanderson,bpo-34510: add HTTPConnection.settimeout(),open,08/26/18 23:05:21,03/29/19 23:31:22,https://github.com/python/cpython/pull/8947
python/cpython,PR,8920,serhiy-storchaka,bpo-23325: Turn signal.SIG_DFL and signal.SIG_IGN into functions.,open,08/25/18 13:41:13,02/04/19 11:35:54,https://github.com/python/cpython/pull/8920
python/cpython,PR,8908,prudvinit,"bpo-34465: Added support for bytearrray type , to create IPv4 addresss",open,08/24/18 23:58:44,02/04/19 11:35:54,https://github.com/python/cpython/pull/8908
python/cpython,PR,8906,sebres,bpo-34489: subprocess / fixed vulnerability by execution of batch-files (.cmd/.bat) in python for windows / insufficient escape,open,08/24/18 22:43:10,04/12/19 20:27:21,https://github.com/python/cpython/pull/8906
python/cpython,PR,8895,jab,bpo-31861: Add operator.aiter and operator.anext,open,08/24/18 07:56:01,06/02/19 06:58:37,https://github.com/python/cpython/pull/8895
python/cpython,PR,8847,michael-o,bpo-34449: HP aCC complains about invalid -fPIC on HP-UX,open,08/21/18 12:13:40,05/27/19 16:13:12,https://github.com/python/cpython/pull/8847
python/cpython,PR,8828,michael-o,bpo-34401: add HP GDB version string to test_gdb,open,08/20/18 10:40:34,05/27/19 16:12:57,https://github.com/python/cpython/pull/8828
python/cpython,PR,8807,whuji,bpo-34430 Symmetrical chaining futures in asyncio.future.wrap_future,open,08/18/18 17:44:13,02/04/19 11:35:51,https://github.com/python/cpython/pull/8807
python/cpython,PR,8802,enedil,bpo-34423: Fix check for overflow when casting from a double to integral types.,open,08/18/18 02:45:07,02/13/19 23:38:23,https://github.com/python/cpython/pull/8802
python/cpython,PR,8773,ammaraskar,bpo-34398: Allow glossary results to show up on search page,open,08/15/18 16:48:14,09/16/19 21:30:37,https://github.com/python/cpython/pull/8773
python/cpython,PR,8757,sir-sigurd,bpo-34397: Remove redundant overflow checks in list and tuple implementation.,open,08/13/18 22:39:50,08/27/19 05:44:35,https://github.com/python/cpython/pull/8757
python/cpython,PR,8755,serhiy-storchaka,bpo-34392: Add sys.isinterned().,open,08/13/18 13:29:25,03/28/19 12:21:47,https://github.com/python/cpython/pull/8755
python/cpython,PR,8721,ZackerySpytz,bpo-32745: Fix a regression in the handling of ctypes' c_wchar_p type,open,08/10/18 08:50:53,09/12/19 16:10:11,https://github.com/python/cpython/pull/8721
python/cpython,PR,8718,scop,Cosmetic smtplib changes,open,08/09/18 19:39:27,12/23/19 22:18:25,https://github.com/python/cpython/pull/8718
python/cpython,PR,8711,mgorny,bpo-34366: fix FreeBSD with both system lib and libuuid present,open,08/09/18 10:26:16,02/04/19 11:35:48,https://github.com/python/cpython/pull/8711
python/cpython,PR,8682,berkerpeksag,bpo-26515: Update C API docs to use PyModuleDef_Init(),open,08/06/18 05:57:33,11/20/19 04:58:43,https://github.com/python/cpython/pull/8682
python/cpython,PR,8671,AlbinaGiliazova,bpo-33898: Fix pathlib issues with Windows device paths,open,08/04/18 14:54:15,05/24/19 08:50:15,https://github.com/python/cpython/pull/8671
python/cpython,PR,8635,sir-sigurd,bpo-28940: Don't fail early when __length_hint__() is too big for preallocation.,open,08/02/18 22:00:19,02/04/19 11:35:44,https://github.com/python/cpython/pull/8635
python/cpython,PR,8633,CuriousLearner,bpo-24255: Replace debug level-related logic in http client with logging,open,08/02/18 21:25:12,06/22/19 15:57:27,https://github.com/python/cpython/pull/8633
python/cpython,PR,8620,fantix,bpo-33062: Add SSL renegotiation and key update,open,08/02/18 11:51:29,05/31/19 22:24:03,https://github.com/python/cpython/pull/8620
python/cpython,PR,8602,eric-wieser,"bpo-34305: Unwrap decorators in getfile, rather than downstream",open,08/01/18 10:24:38,11/25/19 18:05:25,https://github.com/python/cpython/pull/8602
python/cpython,PR,8576,VadimPushtaev,bpo-34284: Nonsensical exception message when calling `__new__` on non-instantiable objects,open,07/31/18 02:41:10,02/04/19 11:35:40,https://github.com/python/cpython/pull/8576
python/cpython,PR,8551,serhiy-storchaka,bpo-34272: Reorganize C API tests.,open,07/29/18 16:15:47,02/04/19 11:35:39,https://github.com/python/cpython/pull/8551
python/cpython,PR,8536,tomviner,bpo-28140: Add help message for pip in REPL,open,07/28/18 19:45:24,02/04/19 11:35:39,https://github.com/python/cpython/pull/8536
python/cpython,PR,8530,Roger,bpo-34226: fix cgi.parse_multipart without content_length,open,07/28/18 18:07:10,08/09/19 21:30:00,https://github.com/python/cpython/pull/8530
python/cpython,PR,8528,ronaldoussoren,bpo-34255: Ensure that test.test_embed works when blddir != srcdir,open,07/28/18 16:55:42,02/04/19 11:35:38,https://github.com/python/cpython/pull/8528
python/cpython,PR,8502,vkatsikaros,bpo-34249: Full set of format codes applies to strftime only,open,07/27/18 18:08:04,09/10/19 19:36:08,https://github.com/python/cpython/pull/8502
python/cpython,PR,8486,tjguk,bpo-34240: Convert test_mmap to use tempfile,open,07/26/18 22:38:14,02/04/19 11:35:36,https://github.com/python/cpython/pull/8486
python/cpython,PR,8458,holymonson,bpo-34219: distutils: fix build_ext parse -Dkey=value,open,07/25/18 11:59:43,02/04/19 11:35:35,https://github.com/python/cpython/pull/8458
python/cpython,PR,8451,alanjds,bpo-1539381: Implement SpooledTemporaryFile.readinto,open,07/24/18 22:43:18,02/04/19 11:35:35,https://github.com/python/cpython/pull/8451
python/cpython,PR,8415,ZackerySpytz,[2.7] bpo-27195: Fix crashes in io.BufferedReader() and io.BufferedWriter(),open,07/23/18 17:29:31,09/28/18 10:57:59,https://github.com/python/cpython/pull/8415
python/cpython,PR,8344,ValeriyaSinevich,bpo-28166: Continue to read after Ctrl+C if SIGINT was ignored,open,07/20/18 08:06:50,04/09/19 16:00:00,https://github.com/python/cpython/pull/8344
python/cpython,PR,8322,gov-vj,"bpo-16512: one jpeg image added with different profile, code modified to detect all types of jpg",open,07/18/18 12:18:45,02/04/19 11:35:31,https://github.com/python/cpython/pull/8322
python/cpython,PR,8319,davidawad,bpo-34088: sndhdr.what() doesn't fail on bad input. ,open,07/17/18 21:12:41,08/05/19 13:35:05,https://github.com/python/cpython/pull/8319
python/cpython,PR,8305,handlerbot,bpo-22708: Upgrade HTTP CONNECT to protocol HTTP/1.1,open,07/17/18 00:42:35,07/02/19 17:07:44,https://github.com/python/cpython/pull/8305
python/cpython,PR,8304,pjurkas,bpo-34129: Add private variables mangling in cgitb.py,open,07/16/18 23:57:01,09/10/19 16:40:44,https://github.com/python/cpython/pull/8304
python/cpython,PR,8303,segevfiner,bpo-32814: Handle 8BITMIME availabilty in smtplib.SMTP.send_message,open,07/16/18 22:50:16,10/20/19 22:51:54,https://github.com/python/cpython/pull/8303
python/cpython,PR,8293,methane,bpo-34093: Stablize FLAG_REF usage (two-pass version),open,07/16/18 10:28:08,02/04/19 11:35:29,https://github.com/python/cpython/pull/8293
python/cpython,PR,8276,sangongs,[2.7] bpo-34110: Fix module load problem of cPickle in case of multithreading,open,07/13/18 21:57:30,04/23/19 02:05:03,https://github.com/python/cpython/pull/8276
python/cpython,PR,8254,gsalgado,bpo-34098: multiprocessing.Server now uses ExceptionWithTraceback,open,07/11/18 18:37:02,04/29/19 12:16:01,https://github.com/python/cpython/pull/8254
python/cpython,PR,8232,segevfiner,[WIP] bpo-29672: Save and restore module warning registries in catch_warnings,open,07/11/18 00:16:52,02/04/19 11:35:26,https://github.com/python/cpython/pull/8232
python/cpython,PR,8226,methane,bpo-34093: marshal: Stabilize FLAG_REF usage,open,07/10/18 15:23:25,02/04/19 11:35:26,https://github.com/python/cpython/pull/8226
python/cpython,PR,8204,llllllllll,bpo-23926: Fix handling for removed PyArg_ParseTuple formatters,open,07/09/18 19:05:57,06/28/19 07:38:49,https://github.com/python/cpython/pull/8204
python/cpython,PR,8150,ammaraskar,Add a coveragerc file that ignores code blocks that don't matter for coverage,open,07/07/18 08:03:52,09/30/19 02:04:42,https://github.com/python/cpython/pull/8150
python/cpython,PR,8068,mcepl,bpo-34032: Add platlibdir as an option for distinguishing /usr/lib and /usr/lib64,open,07/03/18 19:41:13,07/27/19 21:25:42,https://github.com/python/cpython/pull/8068
python/cpython,PR,8055,alanhuang122,bpo-34001: Change handling of SSL protocol bounds with LibreSSL,open,07/03/18 00:04:23,02/04/19 11:35:23,https://github.com/python/cpython/pull/8055
python/cpython,PR,8046,corona10,bpo-33955: Support USE_STACKCHECK on macOS,open,07/02/18 12:54:37,12/17/19 20:20:22,https://github.com/python/cpython/pull/8046
python/cpython,PR,8023,ncoghlan,bpo-34206: Improve docs and test coverage for pre-init functions,open,06/30/18 14:49:04,08/25/19 17:47:36,https://github.com/python/cpython/pull/8023
python/cpython,PR,8015,remilapeyre,bpo-28657: Add support for dynamic commands to cmd.Cmd,open,06/29/18 23:57:21,02/04/19 11:35:22,https://github.com/python/cpython/pull/8015
python/cpython,PR,8011,jheiv,bpo-25457: Allow json.encode() to handle mixed keys when sort_keys=True,open,06/29/18 20:24:01,09/09/19 21:45:51,https://github.com/python/cpython/pull/8011
python/cpython,PR,8009,3mb3dw0rk5,bpo-33997: Fix racing condition in termination of pool result_handler,open,06/29/18 15:40:08,08/07/19 22:14:15,https://github.com/python/cpython/pull/8009
python/cpython,PR,7987,andresdelfino,bpo-6761: Fix __call__ documentation,open,06/28/18 18:07:31,09/12/19 16:59:13,https://github.com/python/cpython/pull/7987
python/cpython,PR,7979,roseman,bpo-27755: replace DynOptionMenu/OptionMenu with ttk.Combobox,open,06/28/18 01:03:02,02/04/19 11:35:19,https://github.com/python/cpython/pull/7979
python/cpython,PR,7977,jreese,bpo-33983: Make lib2to3.pytree.Base.children a list,open,06/27/18 23:41:20,02/04/19 11:35:19,https://github.com/python/cpython/pull/7977
python/cpython,PR,7947,hashbrowncipher,bpo-32475: Add argument to peek() into I/O buffer without reading,open,06/27/18 06:58:24,02/04/19 11:35:18,https://github.com/python/cpython/pull/7947
python/cpython,PR,7932,tipabu,bpo-33973: Only split request lines on b'\x20',open,06/26/18 21:42:05,09/12/19 13:00:54,https://github.com/python/cpython/pull/7932
python/cpython,PR,7926,terryjreedy,bpo-33964: IDLE macosx - removed unused local dict.,open,06/26/18 07:08:02,02/04/19 11:35:17,https://github.com/python/cpython/pull/7926
python/cpython,PR,7916,ValeriyaSinevich,bpo-33881: Use NFKC to find duplicate members in make_dataclass,open,06/26/18 00:58:51,05/24/19 01:25:11,https://github.com/python/cpython/pull/7916
python/cpython,PR,7914,marscher,bpo-24935: derive LDSHARED from CC for OSX and Linux,open,06/25/18 23:58:37,02/04/19 11:35:16,https://github.com/python/cpython/pull/7914
python/cpython,PR,7866,blueyed,bpo-33949: runtest.py: handle loading of unittests by name,open,06/23/18 02:59:56,02/04/19 11:35:16,https://github.com/python/cpython/pull/7866
python/cpython,PR,7865,remilapeyre,bpo-33927: Add support for same infile and outfile to json.tool,open,06/23/18 01:01:05,06/01/19 07:19:45,https://github.com/python/cpython/pull/7865
python/cpython,PR,7822,ZackerySpytz,bpo-23224: Fix segfaults and multiple leaks in the lzma and bz2 modules,open,06/20/18 13:51:46,05/22/19 13:57:24,https://github.com/python/cpython/pull/7822
python/cpython,PR,7804,eykamp,bpo-27777 Fix for several reported cgi.py issues,open,06/19/18 21:42:06,05/16/19 14:43:05,https://github.com/python/cpython/pull/7804
